,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4
196,274,274,27831151,R1GFM41CZLHSFD,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,5,0,0,N,Y,Good use. It's very compact,Good use. It's very compact. Make sure to buy plug head adapters because it is dual voltage use but you still need head adapters to fit the sockets abroad.,8/8/2015,0.137581394, ,1.0,0.596164051,1.0,0.0,0.716239572,0.759056569,0.688864771,0.829248366
197,275,275,50861722,R1F6HULQSTFSXG,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Love it.,"Dryer was delivered on time.  It is powerful, dries my short hair in 2 minutes and isn't heavy.  Love it.",8/8/2015,0.050122198, ,1.0,0.572964168,1.0,0.0,0.709342247,0.75286684,0.681515048,0.824218632
198,276,276,6790864,R11PPUKKJRTLNM,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Perfect!,"It arrived within 2-3 days and works perfectly. I have thick, frizzy, curly hair and never have been able to blow dry it because it gets so much poofier. However, with the diffuser this blow dryer made my curls shiny and soft, no frizz or poof, I'm in love!",8/8/2015,0.361307957, ,1.0,0.655510926,1.0,0.0,0.733883398,0.774890315,0.707665861,0.842114769
199,277,277,42816201,R1U5TN3CQMA3E8,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,5,0,0,N,Y,Five Stars,very nice,8/8/2015,0.061370469, ,1.0,0.575947943,1.0,0.0,0.710229324,0.753662911,0.682460308,0.824865514
200,278,278,40004526,R5B9C1ZJYZBUK,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Works great and very portable when we travel in our RV,"Hard to find a small, lightweight travel dryer that we use everyday. Works great and very portable when we travel in our RV. Would buy again.",8/7/2015,0.247721552, ,1.0,0.625380404,1.0,0.0,0.724925594,0.766851492,0.698120512,0.835582472
201,280,280,10171023,RUBTJESA3UCTU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Five Stars,Excelent,8/7/2015,0.028437935, ,1.0,0.567212088,1.0,0.0,0.707632154,0.751332185,0.679692789,0.822971581
202,281,281,27606642,RT0J7C76EBK2J,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,4,0,0,N,Y,Great performance,The hair dryer is great. Multiple hear and speed options. I would have given it five stars except for that fact that the funnel tip does pop off too easily if bumped by a brush.,8/7/2015,0.158447474, ,0.75,0.601699096,1.0,0.0,0.583135141,0.610533319,0.565618274,0.655448364
203,282,282,16280233,R2W4B15LHXE9VQ,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Great!,"Excellent hairdryer, folds up nicely, haven't had the opportunity to test it on 240V yet, but I'm sure it'll do just fine. Turning the dial on the handle locks you out of putting it on the high setting whenever you're using it with 240V, which is a really user-friendly addition. (You're not suppose to use it on high with 240V according to the manual.)",8/7/2015,0.218546968, ,1.0,0.617641402,1.0,0.0,0.722624789,0.764786726,0.695668796,0.833904656
204,283,283,30402964,R3LW4NAUWYYNIP,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Five Stars,"works great, no need to purchase a hairdryer with a price tag higher than this...",8/7/2015,0.210712955, ,1.0,0.615563311,1.0,0.0,0.722006972,0.764232291,0.695010457,0.833454126
205,284,284,11821084,R1WN126DEQYYLR,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,1,1,N,Y,My wife loves it (I did good on this one),"It will seriously dim the lights in your house, but man can it dry hair!",8/7/2015,0.033350865, ,1.0,0.568515317,1.150514998,0.058339145999999995,0.717575556,0.759456495,0.690799218,0.828113772
206,285,285,7840209,R3HAHEAXR3OYCI,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,This item is great! Great price and the best thing I like ...,This item is great!<br />Great price and the best thing I like is that I'll be able to use it any where in the world. Thanks much,8/7/2015,0.125386065, ,1.0,0.592929055,1.0,0.0,0.715277808,0.758193472,0.687839925,0.828547019
207,286,286,14462822,RCUH18UPT3NHT,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,4,0,0,N,Y,Space Saver,Nice dryer and very handy wall mount.,8/7/2015,0.168205651, ,0.75,0.604287601,1.0,0.0,0.583904704,0.611223932,0.566438312,0.656009552
208,288,288,14013997,R274LQW0A4KKZC,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Girlfriend loves it,Bought this for my girlfriend. She loves it!,8/7/2015,0.086380995, ,1.0,0.582582366,1.0,0.0,0.712201737,0.755432975,0.684562094,0.826303857
209,289,289,11760071,R33YP325NJVHWS,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,5,0,0,N,Y,Five Stars,"Dryer works very well for ,me!",8/7/2015,0.108279919, ,1.0,0.588391389,1.0,0.0,0.71392876,0.756982823,0.686402392,0.827563253
210,290,290,37851138,R1AWWHUWE440I2,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",5,0,0,Y,N,It's quiet!,"This hair drier is great, mostly because it is much quieter than most others. This is a big plus, especially for shared bathrooms. It comes with a couple adapter pieces that either diffuse the air or focus it, depending on what your hair is like. It is clearly very nice quality. The only thin that would be nice is a retractable cord, but that is a small quibble. Highly recommended!",8/7/2015,0.461270562, ,1.0,0.682027529,1.0,0.0,0.741766784,0.781964945,0.716066321,0.847863568
211,292,292,20700289,R1H4ALKPZRT3Q,B00BBCVPAU,16483457,conair pro hair dryer,5,2,4,N,Y,Im a dude first off. At first I thought ...,Im a dude first off. At first I thought it was real heavy then I got used to it however this is my first hair dryer as I am growing my hair longer. Ladies beware of the weight however it drys my hair very quickly its about 4 in all the way around right now and takes about 30sec tops completely dry. When you buy it there is multiple settings you just have to play with the two switches that flip up and down. NOT PICTURED IT COMES WITH A FUNNEL AND THE FUNNEL WITH THE COMB ON BOTH SIDES!!!!!!!!<br />Im 1 for 1<br />Take my advice at your own risk.,8/7/2015,0.005780799, ,1.0,0.561201938,1.2795880020000001,0.10836744300000001,0.723595923,0.764174057,0.697652526,0.830695588
212,293,293,49891124,R1W17YN66WG2CN,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,4,0,1,Y,N,Nice dryer,"This is a very nice hair dryer that does the job well.  I have medium length hair and the dryer dried it quickly.  I hate to dry my hair, so that is a big plus factor for me.  It's comfortable to hold, not too heavy.  Controls are easy to use.  I didn't need the do anything fancy, so I used it as I do every other hair dryer.  The box says it's professional, used in salons.  Hair dressers could comment more on the differences between dryers.  I'm not too picky about it as long as it isn't uncomfortable to use and works well. This one is just fine for me.  I'd recommend.",8/7/2015,0.255912915, ,0.75,0.627553288,1.0,0.0,0.590821592,0.617431217,0.573808882,0.661053553
213,294,294,20056549,R1QLQ9JRRUYP0J,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Five Stars,Best light weight powerful hair dryer i have ever owned.,8/7/2015,0.130094303, ,1.0,0.594177986,1.0,0.0,0.715649115,0.758526687,0.688235586,0.828817787
214,295,295,34319883,RVYH880PISCFX,B001MXWZFM,16483457,conair pro hair dryer,5,0,0,N,Y,Five Stars,"This is a sturdy, powerful hair dryer.  My stylist recommended it and it DOES NOT disappoint!!",8/7/2015,0.167756753, ,1.0,0.604168524,1.0,0.0,0.718619302,0.761192162,0.691400588,0.830983736
215,297,297,19601587,R8X36JFL5NFDM,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",5,0,0,Y,N,We like it...,"We like this little beast around here, I have short thick somewhat unruly hair, my daughter has long curly naughty at times hair. It works well for both of us. It got the job done fast with out being uncomfortably hot and feeling very heavy. That's not to say its very small or it would not make the best grab and go pack it up dryer, but its no cumbersome either. It left out hair very manageable, love the two extensions and option for different heat and speed settings. Remington makes quality items for a fair price. We like it.",8/7/2015,0.732609265, ,1.0,0.754004249,1.0,0.0,0.763165463,0.801168334,0.738868546,0.863468121
216,298,298,52013607,R2143XF4P84YKJ,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,5,0,1,Y,N,"Good weight, feel and ergonomics; using this with little kids and big adults. :)","This is an extra dryer we use upstairs after the kids take their baths.<br /><br />Ergonomics is good and you don't accidentally press any buttons while holding it at various angles.  The fan speeds are powerful and the different heat settings are definitely appreciated.  Also, it has the typical &#34;cool-shot&#34; button.<br /><br />It comes with a blade-diverter attachment as well as a volumizer attachment.<br /><br />The length of the cord is reasonable even with a 1-yr old running around.<br /><br />The weight and feel are good as well as it has a high-quality feel to it, perhaps the ceramic coating or so, doesn't feel plastic-y at all.  We would definitely recommend this to any household from little toddlers to adults.",8/6/2015,0.690506206, ,1.0,0.742835772,1.0,0.0,0.759845075,0.798188584,0.735330373,0.861046795
217,299,299,35085008,R1QR6R4MXCYKGM,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Great little dynamo!,"I really like this product.  It's compact, but powerful, and pretty lightweight.  Does a good job drying my fine hair (I've fine hair, but a lot of it) in scant minutes.  The only thing it isn't, is quiet, but they don't advertise it as such- just pointing it out though.  I'm very pleased with it.",8/6/2015,0.242375647, ,1.0,0.623962321,1.0,0.0,0.724503998,0.766473147,0.697671263,0.835275031
218,301,301,38748173,R2DDGV4CPCGTZ4,B000065DJY,919751065,revlon 1875w volumizing hair dryer,5,0,0,N,Y,"With the exception of colors, this appears to be ...","With the exception of colors, this appears to be the same as an earlier model of the same brand I owned.  That was reliable for several years until slowing speed required replacement.",8/6/2015,0.013836618, ,1.0,0.563338866,1.0,0.0,0.706480645,0.750298809,0.678465753,0.822131866
219,302,302,20190143,R297HO7F8OZVKB,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",4,0,0,N,Y,Four Stars,It works pretty good for the money...,8/6/2015,0.086495304, ,0.75,0.582612688,1.0,0.0,0.577460752,0.605441065,0.5595717,0.651310431
220,304,304,33703331,RR6808ULQDVZN,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,4,0,0,N,Y,Tried and true,"Tried and true.  My last Conair lasted 15 years.  I was so glad to see the style was still available.  Compact, but has power.",8/6/2015,0.092015288, ,0.75,0.584076948,1.0,0.0,0.577896077,0.60583173,0.560035577,0.651627882
221,305,305,38918683,R2SFW1WJTYD4OS,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,0,0,N,Y,Worth the long wait,"This hair dryer was out of stock for more than 2 months. I even tried xtava.com to buy this hair dryer but to no avail. I contacted their customer service but they just asked me to wait so I waited and waited. I didn't want to buy any other hair dryer. I just had to have this hair dryer because of its 2200W power and nice design. Consequently, I ended up having to endure the life of no hair dryer for nearly 3 months. But, after using this hair dryer today for the first time. I absolutely do not regret the long wait.",8/6/2015,-0.250373299, ,1.0,0.493253165,1.0,0.0,0.685644166,0.731599944,0.656262603,0.806937286
222,307,307,10736164,RNKPXMWS82AIJ,B007O385QC,376749538,sunbeam hd3004-005 tourmaline 1875 watt folding hair dryer with retractable cord,5,0,0,N,Y,Drys in half the time and stores easily.,Birthday present for the wife after she used one at a hotel. Drys in half the time and stores easily.,8/6/2015,0.005801477, ,1.0,0.561207423,1.0,0.0,0.705846967,0.74973014,0.677790512,0.821669769
223,308,308,50980444,RM8ZWXXVLYS32,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",5,0,0,Y,N,Quality blow dryer at an inexpensive price.,"This dryer is lightweight, yet has a quality feel to it.  It fits your hand well, has nice adjustability, an dries your hair well without over-drying it.<br /><br />I think the price is quite reasonable too.  Seems like a product that will last, and of course it's not a &#34;no name&#34; product, but a Remington, so presumably the quality is there.<br /><br />A nice dryer at a nice price.  5 stars.",8/6/2015,0.6196889, ,1.0,0.724050404,1.0,0.0,0.754260185,0.793176648,0.729379168,0.856974128
224,309,309,32126113,R1YVVLT33XVD27,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,I got a new one and was pleased to find the design was the same,My old one broke down after only about 20 years of hard work. I got a new one and was pleased to find the design was the same. Why get off a winner. Works well and easy to pack.,8/6/2015,-0.010500552, ,1.0,0.556883062,1.0,0.0,0.704561334,0.748576401,0.676420554,0.820732248
225,310,310,40449683,RNO9CB1IB1VGA,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,5,0,0,N,Y,Five Stars,"Works good for me, no problems and I use it damn near everyday",8/6/2015,0.082813991, ,1.0,0.581636164,1.0,0.0,0.711920432,0.755180529,0.684262337,0.82609872
226,312,312,14491173,RMYI6R8L5CD0B,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,5,0,0,N,Y,"Great for home, cottage, motels & hotels","Works great in my cottage up north.<br />Recommended to hotel & motel owners who want a secure way to provide a hairdryer to guests, without losing it.",8/5/2015,0.200069777, ,1.0,0.612740046,1.0,0.0,0.721167616,0.763479044,0.694116047,0.832842042
227,313,313,47373764,R2D2YRBA94G74R,B000S8JB36,276205451,"herstyler pro-fusion dryer – negative ion technology, far infrared heat, ergonomic design – best hair dryer – professional quality",5,0,0,N,Y,Works great!,My girls say this works great.  Much better than their old one.  Dries hair fast!,8/5/2015,0.138874538, ,1.0,0.596507077,1.0,0.0,0.716341554,0.759148088,0.688973442,0.829322734
228,314,314,52834776,R9OQMTBNC4XR4,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,5,0,0,N,Y,Smooth transaction !,Love the product. Very fast shipping.,8/5/2015,0.109189806, ,1.0,0.58863275,1.0,0.0,0.714000517,0.757047218,0.686478855,0.82761558
