,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score
2315,3668,3668,46584154,R17T21EEDHP5P6,B000E2ZONM,199558933,t3 bespoke featherweight tourmaline professional ionic ceramic hair dryer model 83808-se,5,0,0,N,Y,Five Stars,It is an excellent hair dryer. This is the second one we have purchased!,10/26/2014,0.204842763,1,1.0,0.614006153,1.0,0.0,0.721544029
2316,3669,3669,4885746,RN6KSX9RUWW9F,B000A3TBB6,345449343,conair 1875 watt ionic ceramic folding handle hair dryer,5,0,0,N,Y,it was perfect!,"When the right order did come, it was perfect !",10/26/2014,-0.040323254,0,1.0,0.548972136,1.0,0.0,0.702209416
2317,3671,3671,41158999,R30PA9GVN9EHDM,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,5,1,1,N,Y,Lots of power for little size,Bought two for guest bathroom and so far it's been perfect. Lots of power in a little size,10/25/2014,0.219615361,3,1.0,0.617924809,1.150514998,0.058339145999999995,0.732264998
2318,3675,3675,35386808,R247BYMNBQE75G,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,0,N,Y,Good Price and Better Performance,"I have been using these dryers for quite a few years and I am fully satisfied with their performance and durability.  My wife, who uses a fancy high power dryer has put hers aside and taking possession of mine. It is small, comfortable to use, dries well and it is quite dependable. You need nothing more.",10/24/2014,0.59772186,3,1.0,0.718223312,1.0,0.0,0.752527791
2319,3676,3676,11200672,R2G7FAIRED0BP7,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,Five Stars,"Excellent, strong, light weight hair dryer for travel and every day. I love it!!",10/24/2014,0.258829178,9,1.0,0.628326871,1.0,0.0,0.725801579
2320,3678,3678,14864982,R1FXMT5SHOIEY0,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,... blow dryer for about three years now and I love it. My daughter is constantly stealing it from ...,I have used this blow dryer for about three years now and I love it. My daughter is constantly stealing it from me so I just purchased one for her birthday. Would you believe that was her favorite gift?,10/24/2014,0.13274736,13,1.0,0.59488175,1.0,0.0,0.715858344
2321,3680,3680,6361470,R1QGS9VJZ09X02,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,well satisfied!  thank you,wicked cute ! great delivery :),10/24/2014,0.097161091,22,1.0,0.585441951,1.0,0.0,0.713051892
2322,3681,3681,8841356,R1VLAAT481P4LB,B000BBGS40,588999286,"hot tools professional 800 watt ionic soft bonnet hair dryer, black & white",5,0,0,N,Y,Five Stars,Works very well and a great size,10/23/2014,0.179877352,0,1.0,0.607383698,1.0,0.0,0.719575173
2323,3685,3685,37824962,R3LNDCG8AQ246P,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Awesome Hair Drier!,Best blow drier I've ever owned. Light and powerful. The power button is actually 2 buttons side by side. One button controls the heat setting and the other controls the fan speed. I really like this feature because you can set it on low heat and the fan on high.,10/23/2014,0.237263543,10,1.0,0.622606258,1.0,0.0,0.72410084
2324,3686,3686,15926340,R26WTXJGYACT6W,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,0,0,N,Y,Five Stars,great for the price,10/23/2014,0.066953627,7,1.0,0.577428961,1.0,0.0,0.71066963
2325,3687,3687,27173156,RJDUM5KAUTO7Y,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,0,0,N,Y,Great hair dryer!,Dries my hair in half the time. Love this dryer!,10/23/2014,0.006859402,3,1.0,0.561488054,1.0,0.0,0.705930398
2326,3688,3688,20067678,R98EOVSZE4JD4,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",5,0,0,N,Y,Five Stars,I love this hair dryer. It really does leave my hair shiny and softer than my old one.,10/23/2014,0.102771477,3,1.0,0.586930191,1.0,0.0,0.713494346
2327,3690,3690,31175364,R2SK4B205S0YVU,B0017WNHYG,380013605,turbo power twin turbo 2600 hair dryer,5,2,3,N,Y,"Once you get a Twin Turbo, there's no going back!","I've had this hairdryer for years now and it works just as well as it did the day I bought it. High-powered and hot, which creates the perfect blowout with or without a round brush. I really love this hair-dryer, and I take it with me whenever I travel.<br /><br />Update--- 2 years post review and it's still going strong!",10/23/2014,0.36846575,0,1.0,0.65740964,1.301029996,0.116678293,0.75355979
2328,3691,3691,20903001,R3BM1N3EAYAQQT,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Five Stars,excellent product,10/23/2014,0.057434386,22,1.0,0.574903838,1.0,0.0,0.709918911
2329,3693,3693,43965141,RY8MNTJU0QB35,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,0,0,N,Y,Very Good Value For The Price...,Very Good Value For The Price... She really likes It because of 2 speeds and 2 heat settings.,10/23/2014,0.122475143,8,1.0,0.592156888,1.0,0.0,0.715048243
2330,3694,3694,21128213,R1F13J6L7Q48G,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",5,0,0,N,Y,I've used it twice so far and love my results,"Impressed!  At first I thought 1000 watt wouldn't do much, but this Bonnet Hood Dryer packs a punch.  I've used it twice so far and love my results!  This dryer will pay for itself after another 3 uses - so honestly, I feel like I got it for free as I don't have to go the salon to get my hair done!  I'm not saying I won't get my hair done professionally but this will definately keep my hair groomed until I do.<br /><br />LOVE IT!",10/23/2014,0.16045238,6,1.0,0.602230928,1.0,0.0,0.718043255
2331,3696,3696,5577445,R3UMZW8D991392,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,5,0,0,N,Y,Five Stars,Exelente,10/23/2014,0.019048195,0,1.0,0.564721316,1.0,0.0,0.706891647
2332,3700,3700,1163673,RYW1XWPEQE3E3,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Does its job at a great price. It's also extremely light weight as well ...,Does its job at a great price. It's also extremely light weight as well so I carry it in my carry-on bag when I travel.,10/22/2014,0.258768937,22,1.0,0.628310891,1.0,0.0,0.725796828
2333,3701,3701,13012141,R1KWCCJKFK48D,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,1,N,Y,"Light-weight, dries well, doesn't wake the roommate","I love this hair dryer! Not only does it dry very well, but it is extremely light-weight and perfect for travel! It's also not too loud, so it doesn't wake my roommate in the morning.",10/22/2014,0.14722382,2,1.0,0.598721851,1.0,0.0,0.717000006
2334,3702,3702,16977732,R1WGGQG2JJI6AA,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,0,0,N,Y,Great product!,"I love this hairdryer. I ordered it for college and it works great. It's not only small but it also packs a big punch. It warms up quickly and gets the job done. I go home and I hate using my mother's hairdryer because mine is so much better than her expensive, bulky one.",10/22/2014,0.361323388,2,1.0,0.65551502,1.0,0.0,0.733884615
2335,3704,3704,19021596,R2H58JRYOKQVJ6,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,5,0,0,N,Y,you don't have to waste space in your drawer,"I have purchased these for every bathroom!  Not only are they handy, you don't have to waste space in your drawer.  The night light is also a gr8 feature for finding your way to the bathroom at night.",10/22/2014,0.018325064,5,1.0,0.564529495,1.0,0.0,0.706834619
2336,3705,3705,20897624,R12MCJE2LHVHBZ,B0018C3V5A,833461643,"turbo power 3200 twin turbo hair dryer, black",5,0,0,N,Y,Five Stars,I love this dryer! Great power!,10/22/2014,0.072550437,2,1.0,0.5789136,1.0,0.0,0.711111013
2337,3707,3707,17040728,R22WH7QLLRW7AP,B00440ZZKW,734632472,t3 featherweight journey travel hair dryer,5,0,0,N,Y,Five Stars,My third T3!,10/22/2014,0.016529302,1,1.0,0.564053142,1.0,0.0,0.706692999
2338,3708,3708,52670378,RPP6THO1MZUYR,B001UHMWBM,197856712,andis 1600w quiet hangup hair dryer with night light,5,0,0,N,Y,Great value,Excellent portable hair dryer with plenty of power.,10/22/2014,0.130126002,8,1.0,0.594186395,1.0,0.0,0.715651615
2339,3709,3709,37918926,R1G0OUMQKQJLGA,B00BT7V4DA,407404113,panasonic nano-e nano care hair dryer eh-na95 | ac100v 50-60hz (japan model),5,0,1,N,Y,Five Stars,The dryer is excellent! Exceeded my expectation.,10/22/2014,0.070070846,8,1.0,0.578255851,1.0,0.0,0.710915465
2340,3712,3712,2232672,R1CSUSNTPT37WX,B0012HEGCI,66259499,hot tools tourmaline ionic standing hair dryer hood rolling salon wheels stand,5,0,0,N,Y,Five Stars,Great product,10/21/2014,0.058280526,0,1.0,0.575128289,1.0,0.0,0.70998564
2341,3713,3713,1579365,R1CGHKRIUKGTS9,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,5,0,0,N,Y,Five Stars,Nice little dryer…fits great on the wall and has a lot of power.,10/21/2014,0.220889825,6,1.0,0.61826288,1.0,0.0,0.722809554
2342,3714,3714,9666709,R3IU1XLDMANL5I,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Five Stars,bueno,10/21/2014,0.019048195,23,1.0,0.564721316,1.0,0.0,0.706891647
2343,3718,3718,49825963,R1AOSEHTFHR5J0,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,5,0,0,N,Y,work great and I'm very satisfied,"work great and I'm very satisfied,Great seller! Fast shipping.<br />Great price and Quality product.Loved the item.Will buy from this seller again",10/21/2014,0.288953111,4,1.0,0.636317702,1.0,0.0,0.728177253
2344,3719,3719,7460013,R2CD8TV24OURJ2,B00092M2X2,221722169,hot tools ionic anti-static professional dryer - model # 1035 - black/purple hair dryer for unisex,5,0,0,N,Y,Five Stars,Very light & dries hair quickly without frizz.,10/21/2014,0.169600206,2,1.0,0.604657528,1.0,0.0,0.718764683
2345,3722,3722,52698254,R2JX1OMYBPL1CT,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Good dryer.,"Quiet and fairly light. dries nicely without scorching. The pink hue on the buttons and filter housing was a surprise, as it didn't really show up in the photo, but , hey, it's just a hair dryer.",10/20/2014,0.169811336,13,1.0,0.604713534,1.0,0.0,0.718781334
2346,3724,3724,41678376,RO7A5NNPK3CJH,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,5,0,0,N,Y,Five Stars,Perfect.,10/20/2014,0.019048195,8,1.0,0.564721316,1.0,0.0,0.706891647
2347,3725,3725,13315503,RPL7YFZMFGCGI,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Don't waste your money on the cheap ones,"This is worth the money.  Don't waste your money on the cheap ones, spend a little extra and get one like this that is good for your hair.",10/20/2014,-0.233680189,14,1.0,0.497681266,1.0,0.0,0.686960641
2348,3728,3728,23476478,R1IGQ8ZX1DMK06,B003S56KWQ,333479002,"remington compact ionic travel hair dryer, (colors vary) d5000",5,0,0,N,Y,I loved this dryer,"I loved this dryer. It is super light, small and super powerful at the same time. It is very strong and drys very fast. excellent product, I completely recommend.",10/20/2014,0.307407974,0,1.0,0.641213136,1.0,0.0,0.729632665
2349,3729,3729,9351247,R3TRKZJ2BHCWF0,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,"The wife loved it so, that;s what counts right?","My wife loved it, it's a big step up from her mothers 1960's, THE HOTS little blue Hair Dryer that has nearly burned down the house at least 3 times already.",10/20/2014,0.181791919,9,1.0,0.607891566,1.0,0.0,0.719726162
2350,3730,3730,15033962,R2H94QOB7ZMV76,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,5,1,1,N,Y,Powerful,"Powerful, well-designed and worth the money.",10/20/2014,-0.020434123,2,1.0,0.554248031,1.150514998,0.058339145999999995,0.713333892
2351,3731,3731,49496314,RTV5EMAFXZ7H8,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,0,0,N,Y,No more fly-aways,"My Elchim from the 90s finally died and it was like a death in the family.  My hair, while I used a temporary hair dryer was atrocious with frizz and stray hairs everywhere.  This Elchim showed up and it was like a miracle.  The hair dryer is just amazing.  I read some of the reviews and there was a burning smell for the 1st and maybe 2nd time I used it, but never again.  It leaves your hair silky smooth!<br />Oh and regarding the heaviness...don't judge a book by its cover.  It is heavy until you use it.  Then magically the weight is distributed nicely.  Don't ask me how...some kudos go to the designers!",10/20/2014,0.469281766,4,1.0,0.684152622,1.0,0.0,0.742398575
2352,3737,3737,23591218,R13TOXOORLNQ7V,B000X300MC,122140779,"jerdon wall mount hair dryer with 2-speed and heat settings, 1600-watts",5,1,1,N,Y,Five Stars,This little dryer is my favorite.,10/20/2014,0.089010547,0,1.0,0.583279895,1.150514998,0.058339145999999995,0.721965065
2353,3738,3738,15603004,R1GZHZT1C57G2,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,5,2,2,N,Y,Yes it worked great.. donated it to my neighbor,Had a hard hood dryer for over 10 year. Yes it worked great..donated it to my neighbor.. this software bonnet puts the heat in all the right areas of your head. Light weight. go too the Landry room and fold clothes while on my head.<br />Lol..Yes I do plug it in there,10/19/2014,0.195555508,4,1.0,0.611542567,1.318080836,0.123287146,0.74100604
2354,3739,3739,44959780,R3QA63ZOLPAMJA,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Five Stars,so far ok,10/19/2014,0.065426833,21,1.0,0.577023956,1.0,0.0,0.710549222
2355,3741,3741,20729254,RC34MPUH7AIQ9,B000065DJY,919751065,revlon 1875w volumizing hair dryer,5,2,3,N,Y,"great product, great price!",I couldn't believe I had found such a great quality product for a great price. I was in the market for a new hair dryer but couldn't afford to spend an arm and a leg on a fancy blow dryer. I did a lot of shopping around and finally came across this one that even came with the attachments I was looking for. I bought it and was worried that for the price the product wouldn't be as described. I received it and it has 3 different heat settings and two different levels. It also came with the attachments which work great! This blow dryer is still going great a few months down the road. If you are in the market for a new hair dryer and want one that is functional I definitely recommend this product.,10/19/2014,0.615822744,3,1.0,0.723024847,1.301029996,0.116678293,0.773067191
2356,3743,3743,8394641,RUPRAVG83W0KL,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",5,0,0,N,Y,Five Stars,I love my hair!!😃 thank you,10/19/2014,0.030705998,1,1.0,0.567813726,1.0,0.0,0.707811021
2357,3744,3744,843938,R13QIN3CJ4EYEO,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,Five Stars,really nice！,10/19/2014,0.072310939,10,1.0,0.57885007,1.0,0.0,0.711092126
2358,3747,3747,11450456,R363BX8TQFD49L,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,Five Stars,"Very nice little hair dryer for the money. Good reviews are what sold me, and I wasn't disappointed.",10/18/2014,0.028289221,11,1.0,0.567172639,1.0,0.0,0.707620426
