,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4,Total score5
421,1199,1199,12798782,R2YLI4VR8JH87R,B00O0WRO08,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,** The Best Hair Drying Styler Ever! **,"I simply cannot say enough wonderful things about this product.  My reasons for a 5-star rating:<br /><br />Positives:<br />* Powerful and efficient - hair dries quickly without being blown wild<br />* Able to easily style while drying<br />* Comes with two attachments AND they stay in place wonderfully<br />* Retractable cord eliminates hassles between uses<br />* For a hair drying styler, this is not excessively loud<br /><br />Negatives:<br />* No complaints!<br /><br />This has been my top choice in hair dryers after using my sister's awhile ago!  I finally confirmed the type to purchase.  Then, I found it on Amazon's &#34;Today's Deals&#34; (daily deals) - even better!  This is a fabulous hair drying styler at an extremely reasonable price (as listed or with a deal)!  Over my lifetime, I have used many hair dryers, with a wide price range, and had not ever been super pleased with any one in particular....before using this one.  I was so looking forward to getting it and was super excited to use it....I was not disappointed at all!",5/14/2015,0.933337442,10,1.0,0.807250452,1.0,0.0,0.7789955590000001,0.8153744209999999,0.7557369429999999,0.875011898,0.7259182040000001
422,1200,1200,12007592,R2IU6NAO1D489A,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,5,0,0,N,Y,Oster does it's job,Replaced a earlier version. Works well. Wife happy,5/14/2015,0.13535308599999998,8,1.0,0.595572958,1.0,0.0,0.716063841,0.758898865,0.688677513,0.829120217,0.6535668370000001
423,1202,1202,40821620,R34OYDPTYUOW1H,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",5,0,0,N,Y,Home Salon Dryer,My wife really LOVES this dryer. It was easy to put together and works Great. It dries her long hair just the way she likes it. She's Happy.. I'm Happy.,5/14/2015,0.120522305,6,1.0,0.591638868,1.0,0.0,0.7148942359999999,0.75784925,0.687431193,0.8282673070000001,0.652222165
424,1203,1203,15446170,R3021IBV9F8S5I,B0026ZD0WM,57056668,sunbeam 1632-040 global economizer hair dryer,5,0,0,N,Y,Five Stars,Love the night light and works great!!,5/14/2015,0.103190849,1,1.0,0.587041436,1.0,0.0,0.713527419,0.756622655,0.6859747270000001,0.827270583,0.650650763
425,1205,1205,21019676,R3VVWPDQZ2DRH9,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Five Stars,Very good for travel and very potent.,5/14/2015,0.150443191,12,1.0,0.599575839,1.0,0.0,0.7172538970000001,0.7599668340000001,0.689945626,0.829988042,0.654935022
426,1206,1206,34234060,R2XR5I646UWQT2,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Five Stars,Great dryer love it,5/14/2015,0.10807177300000001,15,1.0,0.588336175,1.0,0.0,0.713912345,0.756968091,0.6863849,0.8275512829999999,0.651093305
427,1212,1212,13877018,R1I685RSW843V2,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,0,0,N,Y,My new favorite hair dryer!,"I love this dryer!  It is so much more powerful than the one that it replaced.  It doesn't cause my hair to frizz and I have been able to drastically cut down on the amount of flat-ironing I do.  It is somewhat heavy, but this is to be expected with the extra power that it provides and I really don't have a problem with the weight.  I love the heavy-duty, long cord it has too!  My only complaint is one that I have heard from other viewers - the control buttons are somewhat awkward.  I have had to get used to holding this dryer in a different way than I've always held all other hairdryers.  If I hold it in the usual way, it is extremely easy to accidentally push the buttons with your hand and inadvertently change the settings.  Other than this small issue, which I am already getting used to dealing with, I think this is probably the best dryer that I have ever used.",5/13/2015,0.272923099,11,1.0,0.632065498,1.0,0.0,0.726913073,0.768635075,0.70023835,0.8370318000000001,0.666039987
428,1214,1214,44942805,R2POJIZRGSI4KP,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,5,0,0,N,Y,Five Stars,"this is perfect, works great and so easy travel with due to is compact size.",5/13/2015,0.234857223,3,1.0,0.621967945,1.0,0.0,0.72391107,0.765941048,0.697039445,0.83484265,0.662588644
429,1215,1215,5957719,R3NM0O3CBZL546,B00MEBKQ8E,646149518,"panasonic hair dryer nano care, vivid pink, 1 ounce",5,1,1,N,Y,This is so much better than the cheap dryer I bought at supermarket,"Before I ever used this product I thought all hair dryers are the same because they simply just blow air. After used my friend's Panasonic Nano hair dryer, I knew I was wrong. This is so much better than the cheap dryer I bought at supermarket. My hair wasn't at all frizzy with this new hair dryer. I'm in love with this product",5/13/2015,0.142683315,5,1.0,0.5975174129999999,1.150514998,0.058339145999999995,0.7261978790000001,0.7671942540000001,0.699987082,0.8344014259999999,0.666383496
430,1216,1216,20151618,RL0679AUACI0C,B001MXWZFM,16483457,conair pro hair dryer,5,0,0,N,Y,I love this dryer and wish they made it in a ...,I love this dryer and wish they made it in a smaller travel size. Only drawback is that the attachment bends easily so if you pack it make sure to take it off first. It heats up better than any other dryer I've used and my salon uses these exclusively.,5/13/2015,0.162331375,0,1.0,0.60272936,1.0,0.0,0.718191439,0.760808193,0.690944661,0.830671725,0.656012895
431,1218,1218,34886787,R1LUZLEOAB8OSF,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Five Stars,Great hair dryer.  Doesn't cause too much frizz.  Love the retractable cord.,5/12/2015,0.145166176,11,1.0,0.59817603,1.0,0.0,0.7168377340000001,0.759593365,0.6895021659999999,0.8296845629999999,0.654456567
432,1221,1221,44272790,R1MW03K3I9SWGV,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,1,1,N,Y,Five Stars,Very fprceful and dries my hair in 5 minutes-just like the professionals do it.,5/12/2015,0.074884361,12,1.0,0.579532709,1.150514998,0.058339145999999995,0.720851027,0.762395935,0.694289528,0.8305023420000001,0.660236324
433,1223,1223,38346073,R3RURHI2TKCN33,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,1,2,N,Y,hands down the best Blow dryer EVER,"I bought this Two days ago as my old dryer (conair 1875 watt) hasn't been drying as well lately.  I was impressed immediately with this dryer.  It is beautiful.  It is slightly heavier than my last one,  but it cut drying time considerably so I don't think this will be an issue.  It has three speeds.  It has three temperature settings. The highest is hotter than any blow dryer i have ever used.  I just dried my hair with it and my naturally wavy hair is so straight that I don't need to break out my flat iron. Yes, I am amazed by this thing! The medium heat setting is equivalent to my last dryers hottest setting.  I have twin daughters that are young and I think the only setting cool enough to dry their hair with is the lowest heat Setting. This dryer is so powerful,  yet a ton quieter than my previous dryer. My husband even commented on how quiet it is. My husband also liked the fact that it is heavier.  Being a mechanic he said it probably has a stronger,  more durable motor. I was reading the booklet that was included, and this dryer has a four year warranty.  That's pretty astounding considering the price point.  I love this dryer,  and I'd buy it again in a heart beat.  I'm thinking about buying another one to store,  because I seriously love it that much!  Go buy it!",5/12/2015,0.796997851,23,1.0,0.7710843009999999,1.159040418,0.061643573,0.77834058,0.81394238,0.755578773,0.872305986,0.72639697
434,1229,1229,2811159,R2RNK46ZRBFE55,B001UE7D3M,197856712,andis 1600w quiet hangup hair dryer with night light,5,2,2,N,Y,Five Stars,"This is an excellent product, I love it!",5/11/2015,0.148335439,12,1.0,0.599016725,1.318080836,0.123287146,0.7372821070000001,0.776251839,0.7123670320000001,0.840136645,0.6804246290000001
435,1230,1230,7128726,R39OFOKE6AP8WG,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,5,0,0,N,Y,Great,Works very well.  I have the same blow dryer in the past and that lasted a long time it's a really great blow dryer,5/11/2015,0.155157559,6,1.0,0.600826396,1.0,0.0,0.7176256879999999,0.760300482,0.6903418020000001,0.830259163,0.655362462
436,1231,1231,35183549,R2KDSUUHEINLR7,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,5,21,22,N,Y,Worth the money for smooth shiny hair,"I have straight thick hair and my old hair dryers would leave it frizzy until I slept on it. However when I tried it with this blowdryer, even at the fast dry attachment, it was smooth and sleek.<br /><br />Now that I have a digital perm, I can use the diffuser. I put half of my hair twisted, sectioned into thirds and put it on the diffuser! It works wonderful so far. I'm so happy with this blow dryer. Worth the price. First expensive blow dryer I have owned. Now I can have nice waves.",5/11/2015,0.500745442,3,1.0,0.6924988409999999,2.24331672,0.481905705,0.82381606,0.8489967209999999,0.807716949,0.8902764940000001,0.787077062
437,1232,1232,16984716,R31UW1D2NY6PO0,B003VZNCQK,496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black",5,1,1,N,Y,Nice Hair Dryer,Makes my hair drying time much shorter.,5/11/2015,0.05367313,1,1.0,0.573906107,1.150514998,0.058339145999999995,0.719178238,0.760894758,0.69250702,0.829282495,0.658313151
438,1233,1233,15284778,R2QFX7WCKIBUKU,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,1,1,N,Y,My trip is in three weeks so I am yet to try it out overseas yet but it arrived quickly and does seem very lightweight and easy,I have a Conair hair dryer that I use at home.  I bought this one for a trip to the UK because of the dual voltage feature and compact size.  My trip is in three weeks so I am yet to try it out overseas yet but it arrived quickly and does seem very lightweight and easy to pack.,5/11/2015,0.28068932,12,1.0,0.634125606,1.150514998,0.058339145999999995,0.737081495,0.77696132,0.711584557,0.842338082,0.678896176
439,1235,1235,52969668,RFYD7Y14M0X4W,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Five Stars,Works great - multiple speed and temps.,5/11/2015,0.10000662800000001,13,1.0,0.586196773,1.0,0.0,0.713276301,0.7563972990000001,0.6857071379999999,0.82708746,0.650362057
440,1236,1236,50834229,R3T204THKIO6EE,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,1,1,N,Y,This dryer blows...,"In a good, no, a great way! It is a *little* heavier than some models, but I'm only using it for a max of 15 minutes a day so that doesn't bother me. And I only mention it here because many of the reviewers I read listed that as a con. As for how quiet it is, I would say it's as quiet as the other &#34;quiet&#34; dryers I've owned made by other companies. It's not a whisper, but it's not a scream. My hair looks better than it has in a long time... It's certainly shinier and looks thicker when I use this dryer. The dryer is also a very sexy looking piece, so if you're going buy based on looks, go for this machine! The only negative I have is the cold shot button. I foresee this button breaking easily and in the near future. I try to avoid using the shot button in favor of the cold setting switch to prolong the inevitable, though.  I truly do love this dryer. I was not compensated for my review. I bought the dryer after researching. I'm very happy with my purchase!",5/10/2015,0.023278449,13,1.0,0.565843456,1.150514998,0.058339145999999995,0.716781212,0.758743642,0.689952772,0.827534512,0.6555573370000001
441,1240,1240,44403493,R16D3KOG6HVJD4,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,1,1,N,Y,Five Stars,The best travel dryer I have found. So much power in this little thing.,5/10/2015,0.09240039300000001,12,1.0,0.584179103,1.150514998,0.058339145999999995,0.7222324000000001,0.763635593,0.695761505,0.83150968,0.661824462
442,1244,1244,21926810,R30TM5VHBKEB9Z,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,0,0,N,Y,Five Stars,Great power and gets the job done fast.,5/10/2015,0.161190998,14,1.0,0.602426858,1.0,0.0,0.718101505,0.760727486,0.6908488290000001,0.830606143,0.6559095
443,1249,1249,51816301,R3FMB1W2QZJ6OZ,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,0,0,N,Y,Great dryer!,Great dryer! Dries fast... The hottest setting is really hot so be careful not to burn yourself!,5/10/2015,0.205383213,16,1.0,0.614149515,1.0,0.0,0.721586651,0.7638550909999999,0.694562566,0.833147615,0.659916304
444,1250,1250,38019715,R1JEXUEEM2LYDF,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,5,2,2,N,Y,Great Travel Iron,"This little hair dryer is great! I had one just like it in the past. It lasted 20 years. It fits perfectly in my suit case, has just the right amount of power and heat. It is much better than others I have used (they did not last long). It is well constructed too. A good purchase. I had looked every where for a replacement and had to settle for inferior products. I am really happy Amazon had it. I highly recommend.",5/10/2015,0.480241375,0,1.0,0.6870598259999999,1.318080836,0.123287146,0.763457321,0.7997417379999999,0.740259087,0.85922439,0.710517761
445,1252,1252,13095283,R2UKQHJMBD84YE,B000GWF57U,453645026,turbo power turbo 1500 professional hair dryer,5,3,3,N,Y,For All Those with Fine Thin Hair,"Love love this hair dryer. My first time to own a Turbo Power but should have been buying for years. Live and learn!<br />I have very fine, thin, hair and all my other dryers have been to harsh on my fragile locks with 1875 watts. After researching the best for my hair issues - the lower wattage, 1500,  is perfect and dries my hair beautifully, smooth and shinny. This dryer is also very substantial in motor which is important to me so it will last.",5/9/2015,0.510126804,0,1.0,0.69498739,1.4515449930000002,0.175017439,0.774287608,0.80875246,0.752252702,0.865252219,0.724002822
446,1253,1253,25926944,R17G4NVULT99VU,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,5,0,0,N,Y,Bargain hairdryer!,"Bargain price for a great hairdryer - several heat and speed settings, dries your hair quickly! Haven't used the diffuser yet but it is looks good.",5/9/2015,0.285594549,4,1.0,0.6354267929999999,1.0,0.0,0.727912386,0.769531868,0.701303208,0.8377605290000001,0.6671888779999999
447,1254,1254,47055498,R2ZSJOHI6YFE1L,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,... dryer for a month but so far it's the best one I've ever had,Only had my dryer for a month but so far it's the best one I've ever had.  Ionic  feature makes hair smooth.  Seems to be built sturdy.  Folding handle retractable cord work well.  It it holds up it's a super buy at the price .,5/9/2015,0.29525959,12,1.0,0.6379905920000001,1.0,0.0,0.728674603,0.77021589,0.70211542,0.83831636,0.668065184
448,1257,1257,7904592,R2FRWJWY0WEMUP,B00BT7UNLY,407404113,panasonic nano-e nano care hair dryer eh-na95 | ac100v 50-60hz (japan model),5,0,0,N,Y,It is the best hair dryer I have,It is the best hair dryer I have! I used have a old one which I used for many years! Best quality!,5/9/2015,0.099976063,1,1.0,0.586188665,1.0,0.0,0.71327389,0.756395136,0.6857045690000001,0.827085703,0.650359286
