,Unnamed: 0,Unnamed: 0.1,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Total score
251,441,441,19812610,R3ROW1FM562STG,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",4,5,5,Y,N,A Multi-Function Unit that is surprisingly good but not perfect! (The preheat setting is problematic to say the least),"I picked this unit up primarily for the Convection Oven function but have come to really appreciate its versatility. That said, the unit is not without issues.<br /><br />The short story is: the microwave function works perfectly and is perhaps a bit more powerful than my built in unit. The grill function is great - provided you use the pan that comes with the unit. The convection function is wonderful but never and I mean never use parchment paper in the unit. (FIRE!) The preheat function is problematic and 7 time out of 10 will cause your unit to stop working for at least 15 minute after it shuts off, especially if you interrupt it when it is the 10 minute post preheat time frame to try to use the convection oven setting. The unit is very sharp looking and feels solidly built. The two racks and accompanying pan are also reasonably well made.<br /><br />Now for those who are interested, the long story:<br /><br />Microwave:<br /><br />Works just great, seemed to have more power than my built in unit so I did a boil water test and found it got the water percolating about 30 seconds faster than my primary unit. The kids and I have learned to dial the time back when we use this unit.<br /><br />Grill:<br /><br />Love this feature, I made the following - Grilled Cheese (upper rack and pan - 7 minutes with flip at half way point) turned out beautifully. Open face bagel with cheese (upper rack and pan - 5 minutes) grilled to perfection.<br /><br />Convection Oven:<br /><br />I had pretty good but not perfect results here: Baked Russet Potatoes (medium) were only partially cooked after 30 minutes when cooked at the maximum 400 degree setting, my convection oven cooks them much more completely in the same amount of time at the same setting. Sweet Potato Fries were kind of a disappointment as well, they just did not crisp up like they do in my standard convection oven. Chicken Breasts and battered shrimp cooked in here were done more to my satisfaction but I did note that Ineeded to keep the temp up about 25 degrees hotter than my standard oven to get the same result. French bread pizzas were a complete disaster when cooked on parchment paper - the paper caught fire. I checked the manual about using parchment paper - I use it all the time in my standard oven for all sorts of baking - and there was no warning about using it - but I can tell you it is a big no-no.<br /><br />Preheat Function:<br /><br />Well, this function is pretty worthless on my unit. I have successfully been able to use it and then cook exactly 2 times out of 10 in the 2 weeks I have had the unit. The first time we used this function the house smelled like it was on fire, the unit quit working and we thought it had burned up. The next time we used it, it cycled through the preheat and then the 10 minute after preheat time period and then shut down. (It completely turns off, including the time display and will not work at all.) The next time I let it cycle through (both the preheat and 10 minute cycle), the unit remained functional and I was able to convection bake afterwards. Then the hubby ran the preheat and interrupted the 10 minute after preheat cycle to attempt to convection cook - the unit shut down again. As I said, we have tried this 10 different times and never been able to use the convection function directly after the preheating is done. Even waiting after the 10 minute period of time is dicey, sometimes the unit remains functional, sometimes it shuts down. The hubby is frankly worried about this and so we never leave the kitchen when the unit is in use.<br /><br />Slim Fry:<br /><br />We have not tried this function yet but I will update when we do, perhaps this is the answer to my issues with oven fries!<br /><br />Overall, this is a better multifunction machine than I thought it would be. I was highly skeptical of the convection oven side of the equation as my prior experiences with these sort of units (toaster oven/convection oven) have lead me to conclude that they are okay at best. The oven on this unit really does a decent job with some finagling on the temperature side. (Ignore the standard advise to lower by 25 degrees vs. regular oven on this unit and you should be fine.)  For the price the unit seems a solid investment, my only reservation being the preheat function which I think I will just chose to not use going forward.<br /><br />Recommended with above reservations.",1/16/2015,0.679127185,0.0,0.71
252,442,442,33561210,RG0QA5RXVTVO8,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,2,2,N,Y,Great microwave!,"We needed a new microwave and after reading the reviews bought this one. Great microwave! Easy to use. Fits in the corner perfectly! Great for thawing, reheating and light cooking.  Really saves space. Makes great popcorn too!",1/16/2015,0.383922975,2.0,0.81
253,443,443,12019144,R201TOS3D2FR4,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,0,0,N,Y,Five Stars,"Color matched great, easy repair.",1/14/2015,0.11503230699999999,4.0,0.77
254,444,444,51847567,R3L2W1D54JWICW,B00NQFSSWS,692404913,samsung counter top microwave,4,3,6,N,Y,Great So Far,"We've had the microwave for only a few months.  The door design is similar to our last microwave that lasted only two years.  We chose this brand because they seem to make a superior product.  So far it heats well, it's easy to clean and has had no problems.",1/13/2015,0.159512252,11.0,0.66
255,446,446,50670021,R3NYXFU74T63Y5,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Works great!,1/13/2015,0.069441808,16.0,0.77
256,447,447,47914576,R5YFC5G8V2B3I,B00NQFSSWS,692404913,samsung counter top microwave,5,104,117,Y,N,This Combination Microwave Is Worth the Extra Cost,"Is a combination microwave oven worth the extra cost?  This SAMSUNG COUNTER TOP GRILL MICROWAVE certainly is.  I've used the &#34;combi&#34; button (30% microwave power combined with a single-temperature top heating element) along with the &#34;crusty plate&#34; and grill rack to cook bacon, hamburgers, and frozen hamburgers.  All came out tasting like grilled meats (not microwaved meats).<br /><br />The regular microwave features work like any standard microwave.  The interior is easy to clean.  The microwave door is a mirror that takes a little getting used to (see the attached photo).  The only thing I don't like about this appliance is that the mirrored door won't allow you to watch your food while it's cooking.<br /><br />This is a beautiful kitchen appliance that performs the function of both a microwave and a toaster oven.  But everything cooks with the speed of a microwave.  At 950 watts, the microwave is a little less powerful than my old 1000-watt Sears microwave, so I need to set it for slightly longer cooking and reheating times.<br /><br />***Cleaning Tip:  If you grill bacon, you'll get grease splatter on the roof of the microwave.  Bon Ami removes this easily, without scratching the interior.",1/12/2015,0.877993708,12.0,0.92
257,448,448,51391300,RQBGUU0C58CV2,B00NXRHIO8,692404913,samsung counter top microwave,5,5,5,Y,N,Get crispy food - in your microwave!,"We live out in the country where we are forced to use propane for heat - and we have a gas-powered oven - so we usually don't make pizza at home due to the cost of propane - and most pizzas are too large to fit into our toaster oven. Additionally, when it's hot outside, cooking something in the oven turns our whole house into an inferno - so we live out of the microwave. Being able to cook a frozen pizza and have it be crispy - from the microwave, is so nice. It doesn't seem to ever get to the point where it gets it as crispy as I'd like it - but I do like just about everything burned to a crisp - I'm odd that way.<br /><br />Because of the grill element on the top, there is not as much height clearance as we had in our previous model - but for the vast majority of things we cook, this is not an issue.<br /><br />The stainless steel finish is a nice modern update to our kitchen. This model has a lot of power for a compact unit.",1/12/2015,0.509793609,13.0,0.83
258,450,450,42448967,RZBF1BFVYHT6L,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,1,N,Y,Five Stars,Great microwave for my home.,1/10/2015,0.07836227400000001,16.0,0.77
259,451,451,43015955,R1KO8SKTLRRMJF,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,1,N,Y,Five Stars,Great,1/9/2015,0.037179002999999995,17.0,0.77
260,452,452,35143849,R1EZV3UO6LP33L,B00NXRHIO8,692404913,samsung counter top microwave,4,0,0,Y,N,Does What It Should!,"I'm not a 'cook everything, every meal' kind of girl, but we do use it quite a bit for side dishes. This Samsung Counter Top Microwave seems like a nice starter microwave.  It's not incredibly large, but for one person, it works fine.  There are a number of pre-set cook options that could come in handy. We tested this on the frozen dinner setting.  The frozen dinner box was supposed to cook for a shorter time period than the microwave's pre-set, but only by a small amount.  The cook was even and overall, it tasted good! As far as looks go, this is a sleek little microwave.  It seems to get dirty easily, though, especially the button used to open the door.  It's not too loud while cooking, though, which is a plus.<br /><br />Overall, this does what it should and has plenty of bells and whistles for those who use their microwave as their jack of all trades.",1/9/2015,0.5461164510000001,14.0,0.66
261,453,453,37640292,R3HIDNGO09OAVC,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,5,0,1,N,Y,Five Stars,Works perfectly,1/9/2015,0.070359459,18.0,0.77
262,456,456,51401810,RKXNZX22HQZEE,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",3,182,192,Y,N,Takes your chef skills down a few notches,"I鈥檓 always leery of appliances that blend several functions or operations into one device. My past experience has been that it is better to get one appliance that does one thing well than to get one appliance that does three things mediocre. But one thing I can say after running this Samsung multi-function baking, broiling, microwave, convection oven through its paces, is that it really does everything very, very well. Because the interface is not intuitive (more on this in a moment), you will have to spend some time with the manual to figure out how to cook things the correct way or the way you want to. You will also have to extrapolate a little bit, because Samsung does not cover every possible foodstuff and every possible cook method. Still, by keeping the manual handy, I didn't have any problem making delicious food in any of the modes that I tried (everything except broiling 鈥?which looks like it would be quite messy).<br /><br />I started simple, with the microwave. While every microwave that I have touched in the past twenty years was literally self-explanatory, just choose a setting or power level and cook time, this Samsung oven requires you to select the type of food, the weight, what you are trying to accomplish (heat, defrost, etc.) and it calculates everything for you and runs it. Now, this sounds like a lot of tedious work, and in fact it is. But the first thing I defrosted was frozen Japanese sticky rice. In a regular microwave, I usually just put it in at high level for a minute, stir it up, and I end up with a sometimes mushy, sometimes not, sometimes cold, or cool, or hot, sometimes perfect, sometimes inedible bowl of rice. Using the bread setting on the Samsung, I put the rice in, pushed the buttons and turned the knobs according to the instructions, and I ended up with perfectly defrosted, not hot, not cold, not a grain neglected bowl of rice. It was, in a word, amazing: defrosted without even getting hot. Wow. The microwave continued to impress in this fashion: popping popcorn, defrosting frozen berries, warming cold bread, all to perfection.<br /><br />For baking or actual heating, again, following the instructions of the manual, I made a number of excellent dishes. What I failed to notice, however, was that the cook times for everything I made were predetermined by the oven. That is to say, before starting I never knew how long anything would take and in fact, until you push the start button, the oven never indicates the cook time you are in for. Because these were main dishes and the length of time was not egregious, this didn't matter for the most part, until I tried the slim fry function.<br /><br />Now, I have experience with these so called 鈥渙il-less鈥?fryers, which is essentially what the Samsung oven turns itself into in the slim fry mode. So, I prepped my potatoes and waited for my wife to come home before starting on the main dish prep, but before I did that, I started on the potatoes. The first step was to fast preheat the oven to 400 degrees, and it has a dedicated mode for accomplishing this. I turned it on and set to work on my other dishes. Eight minutes later, I was ready to go, but the oven was still fast (?) preheating. I cut to the chase, put in my potatoes on the crisper tray, set it on the small rack that came with the oven (is there a reason why the tray does not sit in a fixed position on its sister rack?), selected my quantity and hit start. The timer promptly displayed a cook time of 32 minutes. Wait, 32 minutes? I could drive to McDonald鈥檚, order fries, sit in the parking lot and eat them, go back in and get another order of fries and take them home to serve with dinner and I鈥檇 still have 5 or 10 minutes before my slim fries were ready with the Samsung. We had a fry-less dinner, and slim fries (admittedly, delicious, crispy and light fries) for dessert.<br /><br />I don鈥檛 know a serious chef who doesn't work within given time constraints. It鈥檚 part of the task after all. (There are even television shows on which cook time determines the success or failure of the celebrity chefs competing on the shows.) So if you ask me, how, exactly, is a chef supposed to get the most out of this Samsung, I have to answer honestly, I have no clue. Not knowing the cook time up front is a serious handicap. I suppose if you used it enough for a wide range of foods under an extensive range of conditions, and kept notes along the way, you could develop an accurate chart of cook times that would allow you to get the most from this oven. But as it is, I think this is a nice microwave with a lot of great features that is hard to use for much of anything else. Samsung has some good ideas and a great microwave, but with the quirky implements, required-reading manual and the 鈥渨e鈥檒l let you know when it will be done when we鈥檙e ready to let you know鈥?feature, it is impossible to rate this any higher than three stars.e even television shows on which cook time determines the success or failure of the celebrity chefs competing on the shows.) So if you ask me, how, exactly, is a chef supposed to get the most out of this Samsung, I have to answer honestly, I have no clue. Not knowing the cook time up front is a serious handicap. I suppose if you used it enough for a wide range of foods under an extensive range of conditions, and kept notes along the way, you could develop an accurate chart of cook times that would allow you to get the most from this oven. But as it is, I think this is a nice microwave with a lot of great features that is hard to use for much of anything else. Samsung has some good ideas and a great microwave, but with the quirky implements, required-reading manual and the 鈥渨e鈥檒l let you know when it will be done when we鈥檙e ready to let you know鈥?feature, it is impossible to rate this any higher than three stars.",1/8/2015,0.9038500709999999,1.0,0.67
